2023-12-21 11:59:22,918 INFO    StreamThr :49992 [internal.py:wandb_internal():86] W&B internal server running at pid: 49992, started at: 2023-12-21 11:59:22.917790
2023-12-21 11:59:22,919 DEBUG   HandlerThread:49992 [handler.py:handle_request():144] handle_request: status
2023-12-21 11:59:22,926 INFO    WriterThread:49992 [datastore.py:open_for_write():85] open: /Users/rohanmehta/Desktop/ML Projects/GPT_nano/wandb/run-20231221_115922-slms9bu6/run-slms9bu6.wandb
2023-12-21 11:59:22,927 DEBUG   SenderThread:49992 [sender.py:send():379] send: header
2023-12-21 11:59:22,946 DEBUG   SenderThread:49992 [sender.py:send():379] send: run
2023-12-21 11:59:23,301 INFO    SenderThread:49992 [dir_watcher.py:__init__():211] watching files in: /Users/rohanmehta/Desktop/ML Projects/GPT_nano/wandb/run-20231221_115922-slms9bu6/files
2023-12-21 11:59:23,301 INFO    SenderThread:49992 [sender.py:_start_run_threads():1121] run started: slms9bu6 with start time 1703177962.919319
2023-12-21 11:59:23,305 DEBUG   SenderThread:49992 [sender.py:send_request():406] send_request: summary_record
2023-12-21 11:59:23,305 INFO    SenderThread:49992 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-12-21 11:59:23,313 DEBUG   HandlerThread:49992 [handler.py:handle_request():144] handle_request: check_version
2023-12-21 11:59:23,313 DEBUG   SenderThread:49992 [sender.py:send_request():406] send_request: check_version
2023-12-21 11:59:23,457 DEBUG   HandlerThread:49992 [handler.py:handle_request():144] handle_request: run_start
2023-12-21 11:59:23,467 DEBUG   HandlerThread:49992 [system_info.py:__init__():31] System info init
2023-12-21 11:59:23,467 DEBUG   HandlerThread:49992 [system_info.py:__init__():46] System info init done
2023-12-21 11:59:23,467 INFO    HandlerThread:49992 [system_monitor.py:start():181] Starting system monitor
2023-12-21 11:59:23,467 INFO    SystemMonitor:49992 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-12-21 11:59:23,467 INFO    HandlerThread:49992 [system_monitor.py:probe():201] Collecting system info
2023-12-21 11:59:23,468 INFO    SystemMonitor:49992 [interfaces.py:start():190] Started cpu monitoring
2023-12-21 11:59:23,468 DEBUG   HandlerThread:49992 [system_info.py:probe():195] Probing system
2023-12-21 11:59:23,469 INFO    SystemMonitor:49992 [interfaces.py:start():190] Started disk monitoring
2023-12-21 11:59:23,469 INFO    SystemMonitor:49992 [interfaces.py:start():190] Started gpuapple monitoring
2023-12-21 11:59:23,471 INFO    SystemMonitor:49992 [interfaces.py:start():190] Started memory monitoring
2023-12-21 11:59:23,473 INFO    SystemMonitor:49992 [interfaces.py:start():190] Started network monitoring
2023-12-21 11:59:23,479 DEBUG   HandlerThread:49992 [system_info.py:_probe_git():180] Probing git
2023-12-21 11:59:23,497 DEBUG   HandlerThread:49992 [system_info.py:_probe_git():188] Probing git done
2023-12-21 11:59:23,497 DEBUG   HandlerThread:49992 [system_info.py:probe():240] Probing system done
